Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SHIP SPEED(knots),Unnamed: 22,LATITUDE(DD),LONGITUDE(DD)
2026-01-23 22:15:00,517.39436,294,342.0,86.0,516.81276,833.54508,0.79755,0.0,0.0,0.0,0.0,0.0,0.0,2.91309,58.0,37.41731,78.0,21.0,69.0,19.0,14.32113,Ballast,58.62362183333333,21.316666666666666
2026-01-23 22:20:00,525.5723,294,342.0,86.0,526.02737,846.43693,0.80098,0.0,0.0,0.0,0.0,0.0,0.0,2.9106,58.0,38.36258,78.0,21.0,69.0,19.0,14.18781,Ballast,58.63937633333333,21.316666666666666
2026-01-23 22:25:00,525.25492,294,342.0,86.0,525.62415,843.24733,0.79915,0.0,0.0,0.0,0.0,0.0,0.0,3.12025,58.0,39.29981,78.0,21.0,69.0,19.0,14.16136,Ballast,58.654996833333335,21.316666666666666
2026-01-23 22:30:00,521.56879,294,342.0,86.0,521.12332,839.59639,0.79963,0.0,0.0,0.0,0.0,0.0,0.0,2.66484,58.0,40.24018,78.0,21.0,69.0,19.0,14.04624,Ballast,58.67066966666667,21.316666666666666
2026-01-23 22:35:00,515.03735,294,342.0,86.0,514.94095,833.19905,0.7956,0.0,0.0,0.0,0.0,0.0,0.0,2.89231,58.0,42.12581,78.0,21.0,69.0,19.6497,14.2493,Ballast,58.702096833333336,21.327495
2026-01-23 22:40:00,507.20927,294,342.0,86.0,506.46994,822.29859,0.7921,0.0,0.0,0.0,0.0,0.0,0.0,24.47245,58.0,43.0,78.0,21.0,69.0,20.0,13.7604,Ballast,58.71666666666667,21.333333333333332
2026-01-23 22:45:00,525.68578,294,342.0,86.0,527.15498,846.61258,0.80169,0.0,0.0,0.0,0.0,0.0,0.0,33.87599,58.0,43.96046,78.0,21.0,69.0,20.52476,13.75727,Ballast,58.732674333333335,21.342079333333334
2026-01-23 22:50:00,520.81585,294,342.0,86.0,520.44409,838.44455,0.79898,0.0,0.0,0.0,0.0,0.0,0.0,34.89424,58.0,44.6834,78.0,21.0,69.0,21.48238,13.78175,Ballast,58.74472333333333,21.358039666666667
2026-01-23 22:55:00,514.49392,294,342.0,86.0,512.02407,829.44133,0.79176,0.0,0.0,0.0,0.0,0.0,0.0,35.06807,58.0,46.10793,78.0,21.0,69.0,23.38844,13.78739,Ballast,58.7684655,21.389807333333334
2026-01-23 23:00:00,507.72084,294,342.0,86.0,508.39654,823.777,0.79348,0.0,0.0,0.0,0.0,0.0,0.0,35.07435,58.0,47.0,78.0,21.0,69.0,24.35007,13.9,Ballast,58.78333333333333,21.4058345
2026-01-23 23:05:00,514.9981,294,342.0,86.0,514.61712,833.50642,0.79487,0.0,0.0,0.0,0.0,0.0,0.0,35.02033,58.0,47.82049,78.0,21.0,69.0,25.32181,13.93562,Ballast,58.797008166666664,21.422030166666666
2026-01-23 23:10:00,530.48161,294,342.0,86.0,533.62071,853.64355,0.80509,0.0,0.0,0.0,0.0,0.0,0.0,35.16896,58.0,48.55006,78.0,21.0,69.0,26.29988,13.96094,Ballast,58.80916766666667,21.438331333333334
2026-01-23 23:15:00,511.53603,294,342.0,86.0,511.2059,827.00155,0.79641,0.0,0.0,0.0,0.0,0.0,0.0,34.73264,58.0,50.0,78.0,21.0,69.0,28.22702,13.73017,Ballast,58.833333333333336,21.470450333333332
2026-01-23 23:20:00,505.96321,294,342.0,86.0,505.83518,821.79211,0.79335,0.0,0.0,0.0,0.0,0.0,0.0,35.01221,58.0,50.97264,78.0,21.0,69.0,29.19071,13.78574,Ballast,58.849544,21.486511833333335
2026-01-23 23:25:00,514.41636,294.56593,342.0,86.0,513.16653,833.36882,0.79085,0.0,0.0,0.0,0.0,0.0,0.0,34.97524,58.0,51.68021,78.0,21.0,69.0,30.15598,13.8,Ballast,58.86133683333333,21.502599666666665
2026-01-23 23:30:00,525.66377,295,342.0,86.0,526.50537,847.13155,0.80247,0.0,0.0,0.0,0.0,0.0,0.0,35.08286,58.0,52.39082,78.0,21.0,69.0,31.12747,13.8,Ballast,58.87318033333333,21.518791166666666
2026-01-23 23:35:00,517.40996,295,342.0,86.0,516.74785,831.44252,0.79936,0.0,0.0,0.0,0.0,0.0,0.0,35.1193,58.0,54.0,78.0,21.0,69.0,33.06474,13.73691,Ballast,58.9,21.551079
2026-01-23 23:40:00,514.33179,295,342.0,86.0,513.17303,830.0155,0.79453,0.0,0.0,0.0,0.0,0.0,0.0,34.94958,58.0,54.79297,78.0,21.0,69.0,34.03419,13.60587,Ballast,58.913216166666665,21.5672365
2026-01-23 23:45:00,508.21438,295,342.0,86.0,508.91002,826.02324,0.79282,0.0,0.0,0.0,0.0,0.0,0.0,35.05671,58.0,55.46067,78.0,21.0,69.0,35.00773,13.45418,Ballast,58.9243445,21.583462166666667
2026-01-23 23:50:00,511.5431,295,342.0,86.0,511.33487,832.94938,0.79243,0.0,0.0,0.0,0.0,0.0,0.0,34.96797,58.0,56.12448,78.0,21.0,69.0,36.0,13.4,Ballast,58.935408,21.6
2026-01-23 23:55:00,523.49416,295,342.0,86.0,524.15436,842.56733,0.8043,0.0,0.0,0.0,0.0,0.0,0.0,34.95114,58.0,57.7989,78.0,21.0,69.0,37.90671,13.47559,Ballast,58.963315,21.6317785
2026-01-24 00:00:00,521.90805,295,342.0,86.0,519.16613,834.73676,0.80216,0.0,0.0,0.0,0.0,0.0,0.0,35.1277,58.0,58.49272,78.0,21.0,69.0,38.83967,13.70236,Ballast,58.97487866666667,21.647327833333332
2026-01-24 00:05:00,515.47516,295,342.0,86.0,514.93201,833.61245,0.79325,0.0,0.0,0.0,0.0,0.0,0.0,34.89096,58.20898,46.67035,78.0,21.0,69.0,39.79747,13.86295,Ballast,58.98681916666666,21.663291166666667
2026-01-24 00:10:00,513.50812,295,342.0,86.0,512.3325,829.97997,0.79444,0.0,0.0,0.0,0.0,0.0,0.0,34.7217,59.0,0.0,78.0,21.0,69.0,40.75922,13.8334,Ballast,59.0,21.679320333333333
2026-01-24 00:15:00,536.66275,295,342.0,86.0,535.42842,855.03198,0.8056,0.0,0.0,0.0,0.0,0.0,0.0,35.01948,59.0,1.63306,78.0,21.0,69.0,42.696,13.79738,Ballast,59.027217666666665,21.7116
2026-01-24 00:20:00,519.62747,295,342.0,86.0,518.22479,833.15859,0.79765,0.0,0.0,0.0,0.0,0.0,0.0,35.16339,59.0,2.33754,78.0,21.0,69.0,43.66368,13.78791,Ballast,59.038959,21.727728
2026-01-24 00:25:00,513.57949,295,342.0,86.0,513.9094,831.47053,0.79671,0.0,0.0,0.0,0.0,0.0,0.0,35.03305,59.0,3.03219,78.0,21.0,69.0,44.64623,13.76384,Ballast,59.0505365,21.744103833333334
2026-01-24 00:30:00,511.82204,295,342.0,86.0,513.15921,833.95735,0.79144,0.0,0.0,0.0,0.0,0.0,0.0,34.80247,59.0,4.0,78.0,21.0,69.0,45.63769,13.788,Ballast,59.06666666666667,21.760628166666667
2026-01-24 00:35:00,529.43855,295,342.0,86.0,528.5804,847.59378,0.80724,0.0,0.0,0.0,0.0,0.0,0.0,47.13507,59.0,5.34353,78.0,21.0,69.0,47.646,13.55979,Ballast,59.08905883333333,21.7941
2026-01-24 00:40:00,527.75076,295,342.0,86.0,530.85817,850.80334,0.80407,0.0,0.0,0.0,0.0,0.0,0.0,49.96743,59.0,6.0,78.0,21.0,69.0,49.04607,13.57582,Ballast,59.1,21.8174345
2026-01-24 00:45:00,519.29748,295,342.0,86.0,518.24116,836.37357,0.79892,0.0,0.0,0.0,0.0,0.0,0.0,49.89909,59.0,6.64816,78.0,21.0,69.0,50.39361,13.55,Ballast,59.110802666666665,21.8398935
2026-01-24 00:50:00,515.47229,295,342.0,86.0,515.99649,833.43643,0.79594,0.0,0.0,0.0,0.0,0.0,0.0,50.03355,59.0,7.0,78.0,21.0,69.0,51.63943,13.44489,Ballast,59.11666666666667,21.860657166666666
2026-01-24 00:55:00,517.03112,295,342.0,86.0,517.18241,834.42187,0.80072,0.0,0.0,0.0,0.0,0.0,0.0,51.09503,59.0,8.29114,78.0,21.0,69.0,54.38582,13.61245,Ballast,59.138185666666665,21.906430333333333
2026-01-24 01:00:00,539.67195,295,342.0,86.0,539.55308,860.76094,0.80858,0.0,0.0,0.0,0.0,0.0,0.0,52.82835,59.0,9.0,78.0,21.0,69.0,55.66483,13.55049,Ballast,59.15,21.927747166666666
2026-01-24 01:05:00,526.41508,295,342.0,86.0,526.58958,846.18491,0.79932,0.0,0.0,0.0,0.0,0.0,0.0,52.88976,59.0,9.48814,78.0,21.0,69.0,57.16823,13.47587,Ballast,59.15813566666667,21.952803833333334
2026-01-24 01:10:00,521.16143,295,342.0,86.0,518.50502,835.86816,0.79841,0.0,0.0,0.0,0.0,0.0,0.0,53.04422,59.0,10.0,78.0,21.0,69.0,58.50729,13.53346,Ballast,59.166666666666664,21.9751215
2026-01-24 01:15:00,507.68468,295,342.0,86.0,506.62531,821.99702,0.79465,0.0,0.0,0.0,0.0,0.0,0.0,53.02297,59.0,11.0,78.0,22.0,69.0,1.36478,13.68047,Ballast,59.18333333333333,22.022746333333334
2026-01-24 01:20:00,515.21041,295.75027,342.0,86.0,515.7943,832.45009,0.79615,0.0,0.0,0.0,0.0,0.0,0.0,53.06262,59.0,11.91668,78.0,22.0,69.0,2.66007,13.8076,Ballast,59.19861133333333,22.0443345
2026-01-24 01:25:00,525.09022,296,342.0,86.0,527.25289,848.95102,0.80077,0.0,0.0,0.0,0.0,0.0,0.0,52.97098,59.0,12.15053,78.0,22.0,69.0,4.23188,13.9475,Ballast,59.20250883333333,22.070531333333335
2026-01-24 01:30:00,530.60966,296,342.0,86.0,531.59712,851.82317,0.80667,0.0,0.0,0.0,0.0,0.0,0.0,53.13595,59.0,13.0,78.0,22.0,69.0,5.58091,14.0,Ballast,59.21666666666667,22.093015166666667
2026-01-24 01:35:00,515.17231,296,342.0,86.0,515.01495,830.098,0.79676,0.0,0.0,0.0,0.0,0.0,0.0,52.89202,59.0,14.0,78.0,22.0,69.0,8.52257,13.95419,Ballast,59.233333333333334,22.142042833333335
2026-01-24 01:40:00,512.14847,296,342.0,86.0,511.22574,828.31467,0.79528,0.0,0.0,0.0,0.0,0.0,0.0,52.85494,59.0,14.61854,78.0,22.0,69.0,9.9722,13.9,Ballast,59.243642333333334,22.166203333333332
2026-01-24 01:45:00,531.19713,296,342.0,86.0,531.01131,853.04679,0.80046,0.0,0.0,0.0,0.0,0.0,0.0,52.99248,59.0,15.0,78.0,22.0,69.0,11.43387,13.9242,Ballast,59.25,22.1905645
2026-01-24 01:50:00,541.105,296,342.0,86.0,540.6327,860.95131,0.8107,0.0,0.0,0.0,0.0,0.0,0.0,53.08072,59.0,15.86666,78.0,22.0,69.0,12.77672,13.86804,Ballast,59.26444433333333,22.212945333333334
2026-01-24 01:55:00,518.07485,296,342.0,86.0,516.20056,832.90631,0.79628,0.0,0.0,0.0,0.0,0.0,0.0,52.96062,59.0,17.0,78.0,22.0,69.0,15.6083,13.88125,Ballast,59.28333333333333,22.260138333333334
2026-01-24 02:00:00,510.84806,296,342.0,86.0,513.8537,834.28473,0.79512,0.0,0.0,0.0,0.0,0.0,0.0,54.13487,59.0,17.43967,78.0,22.0,69.0,17.09391,13.9,Ballast,59.290661166666666,22.2848985
2026-01-24 02:05:00,555.99149,296,342.0,86.0,556.46622,895.34078,0.80051,0.0,0.0,0.0,0.0,0.0,0.0,55.93972,59.0,18.0,78.0,22.0,69.0,18.51226,13.95778,Ballast,59.3,22.308537666666666
2026-01-24 02:10:00,568.46415,296,342.0,86.0,568.35647,904.93887,0.81069,0.0,0.0,0.0,0.0,0.0,0.0,56.19028,59.0,18.63364,78.0,22.0,69.0,20.00876,13.95077,Ballast,59.31056066666667,22.333479333333333
2026-01-24 02:15:00,513.41671,296,342.0,86.0,513.12525,829.19773,0.79496,0.0,0.0,0.0,0.0,0.0,0.0,55.8512,59.0,19.76887,78.0,22.0,69.0,22.99955,13.92418,Ballast,59.32948116666667,22.383325833333334
2026-01-24 02:20:00,526.25496,296,342.0,86.0,525.16222,846.78156,0.80145,0.0,0.0,0.0,0.0,0.0,0.0,56.16253,59.0,20.0,78.0,22.0,69.0,24.50831,13.9,Ballast,59.333333333333336,22.408471833333333
2026-01-24 02:25:00,519.91438,296,342.0,86.0,519.82782,837.64822,0.79816,0.0,0.0,0.0,0.0,0.0,0.0,55.99029,59.0,20.83776,78.0,22.0,69.0,26.06212,13.96299,Ballast,59.347296,22.434368666666668
2026-01-24 02:30:00,523.93781,296,342.0,86.0,523.23673,842.58727,0.79806,0.0,0.0,0.0,0.0,0.0,0.0,56.08613,59.0,21.0,78.0,22.0,69.0,27.55348,13.84266,Ballast,59.35,22.459224666666668
2026-01-24 02:35:00,520.68,296,342.0,86.0,521.21028,840.49588,0.798,0.0,0.0,0.0,0.0,0.0,0.0,55.66762,59.0,22.0,78.0,22.0,69.0,30.55814,13.56346,Ballast,59.36666666666667,22.509302333333334
2026-01-24 02:40:00,515.89366,296,342.0,86.0,516.80242,834.98316,0.79701,0.0,0.0,0.0,0.0,0.0,0.0,55.92789,59.0,22.89489,78.0,22.0,69.0,32.07144,13.47243,Ballast,59.3815815,22.534524
2026-01-24 02:45:00,514.61079,296,342.0,86.0,514.66323,834.959,0.79585,0.0,0.0,0.0,0.0,0.0,0.0,56.08491,59.0,23.0,78.0,22.0,69.0,33.50617,13.42418,Ballast,59.38333333333333,22.558436166666667
2026-01-24 02:50:00,511.54081,296,342.0,86.0,511.22447,828.93949,0.79658,0.0,0.0,0.0,0.0,0.0,0.0,55.91653,59.0,23.93847,78.0,22.0,69.0,34.92691,13.4,Ballast,59.3989745,22.582115166666668
2026-01-24 02:55:00,522.6041,296,342.0,86.0,523.67076,840.41903,0.80117,0.0,0.0,0.0,0.0,0.0,0.0,56.33213,59.0,25.0,78.0,22.0,69.0,37.74637,13.55398,Ballast,59.416666666666664,22.629106166666666
2026-01-24 03:00:00,532.47617,296,342.0,86.0,533.50862,853.47376,0.8082,0.0,0.0,0.0,0.0,0.0,0.0,58.6249,59.0,25.13666,78.0,22.0,69.0,39.34688,13.59077,Ballast,59.418944333333336,22.655781333333334
2026-01-24 03:05:00,528.4752,296,342.0,86.0,529.09855,847.48805,0.80535,0.0,0.0,0.0,0.0,0.0,0.0,67.51459,59.0,26.0,78.0,22.0,69.0,40.80101,13.5369,Ballast,59.43333333333333,22.680016833333333
2026-01-24 03:10:00,529.42728,296,342.0,86.0,526.93379,843.68335,0.80548,0.0,0.0,0.0,0.0,0.0,0.0,70.80042,59.0,26.0,78.0,22.0,69.0,42.49519,13.50741,Ballast,59.43333333333333,22.708253166666665
2026-01-24 03:15:00,532.39347,297,342.0,86.0,533.93532,850.82348,0.80592,0.0,0.0,0.0,0.0,0.0,0.0,70.89801,59.0,27.0,78.0,22.0,69.0,45.75192,13.31091,Ballast,59.45,22.762532
2026-01-24 03:20:00,539.58551,297,342.0,86.0,538.51367,857.77597,0.80837,0.0,0.0,0.0,0.0,0.0,0.0,71.04443,59.0,27.0,78.0,22.0,69.0,47.47334,13.43001,Ballast,59.45,22.791222333333334
2026-01-24 03:25:00,543.88216,297,342.0,86.0,543.83289,863.03299,0.81264,0.0,0.0,0.0,0.0,0.0,0.0,73.02552,59.0,27.0,78.0,22.0,69.0,49.1541,13.45379,Ballast,59.45,22.819235
2026-01-24 03:30:00,520.11591,297,342.0,86.0,519.70136,835.38569,0.80166,0.0,0.0,0.0,0.0,0.0,0.0,72.94863,59.0,27.77358,78.0,22.0,69.0,50.78409,13.46645,Ballast,59.462893,22.8464015
2026-01-24 03:35:00,548.67413,297,342.0,86.0,548.04584,872.11438,0.80851,0.0,0.0,0.0,0.0,0.0,0.0,72.96708,59.0,28.0,78.0,22.0,69.0,54.22895,13.51931,Ballast,59.46666666666667,22.903815833333333
2026-01-24 03:40:00,558.35781,297,342.0,86.0,557.49285,882.10334,0.81293,0.0,0.0,0.0,0.0,0.0,0.0,73.12172,59.0,28.1657,78.0,22.0,69.0,55.86054,13.34841,Ballast,59.46942833333333,22.931009
2026-01-24 03:45:00,551.28147,297,342.0,86.0,550.50808,874.60924,0.80657,0.0,0.0,0.0,0.0,0.0,0.0,72.94353,59.0,29.0,78.0,22.0,69.0,57.53516,13.3,Ballast,59.483333333333334,22.958919333333334
2026-01-24 03:50:00,536.57996,297,342.0,86.0,537.39325,858.07585,0.80536,0.0,0.0,0.0,0.0,0.0,0.0,73.02557,59.0,29.0,78.0,22.35079,69.0,38.24446,13.49212,Ballast,59.483333333333334,22.988197666666668
2026-01-24 03:55:00,540.88818,297,342.0,86.0,539.73184,864.44807,0.80538,0.0,0.0,0.0,0.0,0.0,0.0,70.68913,59.0,29.55535,78.0,23.0,69.0,2.62337,13.89962,Ballast,59.49258916666667,23.043722833333334
2026-01-24 04:00:00,554.32845,297,342.0,86.0,554.83415,880.96783,0.81576,0.0,0.0,0.0,0.0,0.0,0.0,71.06789,59.0,30.0,78.0,23.0,69.0,4.44951,13.91197,Ballast,59.5,23.0741585
2026-01-24 04:05:00,520.32325,297,342.0,86.0,521.12249,844.17408,0.79649,0.0,0.0,0.0,0.0,0.0,0.0,71.02338,59.0,30.0,78.0,23.0,69.0,6.16704,13.98865,Ballast,59.5,23.102784
2026-01-24 04:10:00,519.65876,297,342.0,86.0,519.03666,840.5008,0.79777,0.0,0.0,0.0,0.0,0.0,0.0,71.0528,59.0,30.24156,78.0,23.0,69.0,7.88437,14.0,Ballast,59.504026,23.131406166666668
2026-01-24 04:15:00,544.14069,297,342.0,86.0,542.46296,867.3731,0.80678,0.0,0.0,0.0,0.0,0.0,0.0,71.05456,59.0,31.0,78.0,23.0,69.0,11.44919,14.02575,Ballast,59.516666666666666,23.190819833333332
2026-01-24 04:20:00,533.68143,297,342.0,86.0,534.03774,855.28589,0.80384,0.0,0.0,0.0,0.0,0.0,0.0,72.55922,59.0,31.0,78.0,23.0,69.0,13.1968,14.10834,Ballast,59.516666666666666,23.219946666666665
2026-01-24 04:25:00,522.82864,297,342.0,86.0,523.7652,846.81348,0.79631,0.0,0.0,0.0,0.0,0.0,0.0,72.79067,59.0,31.81096,78.0,23.0,69.0,14.95822,14.2879,Ballast,59.53018266666667,23.249303666666666
2026-01-24 04:30:00,513.96707,297,342.0,86.0,513.1823,829.24606,0.79841,0.0,0.0,0.0,0.0,0.0,0.0,73.22601,59.0,32.0,78.0,23.0,69.0,16.70712,14.22677,Ballast,59.53333333333333,23.278452
2026-01-24 04:35:00,536.19501,297,342.0,86.0,536.86593,860.41765,0.80542,0.0,0.0,0.0,0.0,0.0,0.0,74.50397,59.0,32.56799,78.0,23.0,69.0,20.29424,14.06823,Ballast,59.54279983333333,23.338237333333332
2026-01-24 04:40:00,535.66531,297,342.0,86.0,534.82839,854.52214,0.80985,0.0,0.0,0.0,0.0,0.0,0.0,74.9247,59.0,33.0,78.0,23.0,69.0,22.00767,13.80924,Ballast,59.55,23.3667945
2026-01-24 04:45:00,523.74127,297,342.0,86.0,522.8853,839.39515,0.8033,0.0,0.0,0.0,0.0,0.0,0.0,74.87637,59.0,33.0,78.0,23.0,69.0,23.67344,13.62495,Ballast,59.55,23.394557333333335
2026-01-24 04:50:00,511.18921,297,342.0,86.0,511.72555,829.6433,0.79573,0.0,0.0,0.0,0.0,0.0,0.0,75.09389,59.0,33.0,78.0,23.0,69.0,25.45905,13.54184,Ballast,59.55,23.4243175
2026-01-24 04:55:00,527.963,297,342.0,86.0,529.64489,850.95968,0.80212,0.0,0.0,0.0,0.0,0.0,0.0,72.50618,59.0,34.0,78.0,23.0,69.0,28.80099,13.81351,Ballast,59.56666666666667,23.4800165
2026-01-24 05:00:00,545.22943,297,342.0,86.0,543.84444,863.40703,0.80788,0.0,0.0,0.0,0.0,0.0,0.0,70.07377,59.0,34.0,78.0,23.0,69.0,30.52721,13.93051,Ballast,59.56666666666667,23.508786833333332
2026-01-24 05:05:00,527.28716,297.12124,342.0,86.0,528.25239,845.87338,0.80268,0.0,0.0,0.0,0.0,0.0,0.0,69.95734,59.0,34.75165,78.0,23.0,69.0,32.30714,14.01937,Ballast,59.57919416666667,23.538452333333332
2026-01-24 05:10:00,527.76176,298,342.0,86.0,528.69891,849.10702,0.80292,0.0,0.0,0.0,0.0,0.0,0.0,70.01347,59.0,35.0,78.0,23.0,69.0,33.98944,14.0,Ballast,59.583333333333336,23.566490666666667
2026-01-24 05:15:00,540.43778,298,342.0,86.0,540.86347,859.97598,0.80939,0.0,0.0,0.0,0.0,0.0,0.0,70.00906,59.0,35.75681,78.0,23.0,69.0,37.43583,13.61898,Ballast,59.595946833333336,23.6239305
2026-01-24 05:20:00,552.10568,298,342.0,86.0,551.48414,874.53484,0.81135,0.0,0.0,0.0,0.0,0.0,0.0,72.65926,59.0,36.0,78.0,23.0,69.0,39.10907,13.73636,Ballast,59.6,23.651817833333332
2026-01-24 05:25:00,542.97948,298,342.0,86.0,542.28065,862.07288,0.8104,0.0,0.0,0.0,0.0,0.0,0.0,73.03122,59.0,36.0,78.0,23.0,69.0,40.80107,13.73775,Ballast,59.6,23.680017833333334
2026-01-24 05:30:00,536.47292,298,342.0,86.0,537.04607,858.80062,0.80811,0.0,0.0,0.0,0.0,0.0,0.0,74.9354,59.0,36.17637,78.0,23.0,69.0,42.53965,13.8,Ballast,59.6029395,23.708994166666667
2026-01-24 05:35:00,533.45335,298,342.0,86.0,533.93526,854.79084,0.80539,0.0,0.0,0.0,0.0,0.0,0.0,75.2925,59.0,37.0,78.0,23.0,69.0,46.0653,13.54272,Ballast,59.61666666666667,23.767755
2026-01-24 05:40:00,543.76927,298,342.0,86.0,541.66764,861.15755,0.808,0.0,0.0,0.0,0.0,0.0,0.0,74.85365,59.0,37.0,78.0,23.0,69.0,47.75292,13.59965,Ballast,59.61666666666667,23.795882
2026-01-24 05:45:00,540.87913,298,342.0,86.0,544.09696,865.44765,0.81291,0.0,0.0,0.0,0.0,0.0,0.0,74.79059,59.0,37.0,78.0,23.0,69.0,49.51774,13.7669,Ballast,59.61666666666667,23.825295666666666
2026-01-24 05:50:00,539.23293,298,342.0,86.0,538.82947,858.83922,0.80803,0.0,0.0,0.0,0.0,0.0,0.0,72.97059,59.0,37.95743,78.0,23.0,69.0,51.34167,13.81715,Ballast,59.632623833333334,23.8556945
2026-01-24 05:55:00,563.73941,298,342.0,86.0,564.16975,887.81746,0.81962,0.0,0.0,0.0,0.0,0.0,0.0,73.09909,59.0,38.0,78.0,23.0,69.0,54.8039,13.85161,Ballast,59.63333333333333,23.913398333333333
2026-01-24 06:00:00,547.05863,298,342.0,86.0,545.98983,866.88273,0.81093,0.0,0.0,0.0,0.0,0.0,0.0,71.35827,59.0,38.04488,78.0,23.0,69.0,56.54946,13.9,Ballast,59.634081333333334,23.942491
2026-01-24 06:05:00,548.04933,298,342.0,86.0,547.40125,874.87865,0.80453,0.0,0.0,0.0,0.0,0.0,0.0,71.27093,59.0,39.0,78.0,23.0,69.0,58.38007,13.97444,Ballast,59.65,23.973001166666666
2026-01-24 06:10:00,538.12728,298,342.0,86.0,536.95206,866.2531,0.79768,0.0,0.0,0.0,0.0,0.0,0.0,72.9064,59.0,39.0,78.0,23.82724,69.0,10.45428,14.02773,Ballast,59.65,24.001478
2026-01-24 06:15:00,564.97871,298,342.0,86.0,566.15004,907.50451,0.80264,0.0,0.0,0.0,0.0,0.0,0.0,73.48735,59.0,39.85157,78.0,24.0,69.0,3.5586,14.2,Ballast,59.66419283333333,24.05931
2026-01-24 06:20:00,633.66368,298,342.0,86.0,347.85053,546.5235,0.81834,287.7883,481.72809,0.72288,0.0,0.0,0.0,73.93599,59.0,40.0,78.0,24.0,69.0,5.41887,13.98679,Ballast,59.666666666666664,24.0903145
2026-01-24 06:25:00,683.17537,298,342.0,86.0,343.7546,534.19249,0.82694,337.5009,536.32587,0.80837,0.0,0.0,0.0,73.86518,59.0,40.0,78.0,24.0,69.0,7.10903,13.71932,Ballast,59.666666666666664,24.118483833333332
2026-01-24 06:30:00,672.75977,298,342.0,86.0,337.91237,526.79774,0.82159,336.31868,535.46285,0.80688,0.0,0.0,0.0,74.08822,59.0,40.47843,78.0,24.0,69.0,8.7961,13.7208,Ballast,59.6746405,24.146601666666665
2026-01-24 06:35:00,647.96654,298,342.0,86.0,324.09666,503.97493,0.82393,326.95573,519.43323,0.80754,0.0,0.0,0.0,73.88887,59.0,41.0,78.0,24.0,69.0,12.31667,13.67916,Ballast,59.68333333333333,24.205277833333334
2026-01-24 06:40:00,646.83763,298,342.0,86.0,322.00072,502.7185,0.82099,322.22936,515.64979,0.80191,0.0,0.0,0.0,74.01213,59.0,41.0,78.0,24.0,69.0,13.99986,13.69664,Ballast,59.68333333333333,24.233331
2026-01-24 06:45:00,661.17232,298,342.0,86.0,323.16337,504.07015,0.82589,335.40251,528.45659,0.81273,0.0,0.0,0.0,75.61759,59.0,41.84114,78.0,24.0,69.0,15.70292,13.77421,Ballast,59.697352333333335,24.261715333333335
2026-01-24 06:50:00,660.24547,298,342.0,86.0,321.73433,502.76219,0.82221,336.40776,531.56582,0.80962,0.0,0.0,0.0,76.89874,59.0,42.0,78.0,24.0,69.0,17.50817,13.95484,Ballast,59.7,24.291802833333332
2026-01-24 06:55:00,722.71265,298,342.0,86.0,366.70658,553.50352,0.85298,356.0702,556.21278,0.82527,0.0,0.0,0.0,77.18531,59.0,42.0,78.0,24.0,69.0,21.08484,13.50786,Ballast,59.7,24.351414
2026-01-24 07:00:00,706.95082,298,342.0,86.0,359.35042,546.94677,0.84489,346.25027,546.26715,0.8167,0.0,0.0,0.0,78.83032,59.0,42.45644,78.0,24.0,69.0,22.74789,13.3,Ballast,59.707607333333335,24.3791315
2026-01-24 07:05:00,661.28576,298,342.0,86.0,340.12654,523.33296,0.83485,321.53256,518.95512,0.79594,0.0,0.0,0.0,78.41671,59.0,43.0,78.0,24.0,69.0,24.502,13.3,Ballast,59.71666666666667,24.408366666666666
2026-01-24 07:10:00,658.4545,298,342.0,86.0,339.9454,521.48249,0.83548,319.63118,514.90923,0.79771,0.0,0.0,0.0,78.03103,59.0,43.0,78.0,24.0,69.0,26.26874,13.35185,Ballast,59.71666666666667,24.437812333333333
2026-01-24 07:15:00,669.22035,298,342.0,86.0,336.20206,519.35285,0.83175,334.11371,529.76478,0.81121,0.0,0.0,0.0,77.7856,59.0,43.0,78.0,24.0,69.0,29.60029,12.79758,Ballast,59.71666666666667,24.493338166666668
2026-01-24 07:20:00,660.60695,298.63757,342.0,86.0,331.66251,512.49949,0.82915,330.96755,525.44655,0.80677,0.0,0.0,0.0,76.96166,59.0,43.05184,78.0,24.0,69.0,31.37112,12.65153,Ballast,59.71753066666667,24.522852
2026-01-24 07:25:00,705.40209,299,342.0,86.0,354.4874,542.1374,0.83698,351.16065,551.11849,0.8165,0.0,0.0,0.0,76.93952,59.0,44.0,78.0,24.0,69.0,32.94328,12.85563,Ballast,59.733333333333334,24.549054666666667
2026-01-24 07:30:00,712.73581,299,342.0,86.0,355.83926,542.73952,0.84338,357.5262,555.85695,0.82592,0.0,0.0,0.0,77.01594,59.0,44.0,78.0,24.0,69.0,34.56673,12.97123,Ballast,59.733333333333334,24.576112166666668
2026-01-24 07:35:00,606.35781,299,342.0,86.0,303.7344,464.0142,0.83899,303.05469,477.19943,0.8146,0.0,0.0,0.0,77.18867,59.0,44.0,78.0,24.0,69.0,37.99848,13.31207,Ballast,59.733333333333334,24.633308
