Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SPEED(knots),Unnamed: 22,LATITUDE(DD),LONGITUDE(DD)
2025-12-23 10:10:00,389.08327,1540,760.0,1449.0,0.0,0.0,0.0,388.14963,598.73843,0.83671,0.0,0.0,0.0,198.40281,52.0,57.17087,78.0,3.0,69.0,16.47007,13.56729,Ballast,52.95284783333334,3.2745011666666666
2025-12-23 10:15:00,394.70146,1540,760.0,1449.0,0.0,0.0,0.0,394.09817,604.84737,0.83923,0.0,0.0,0.0,196.80797,52.0,55.50698,78.0,3.0,69.0,15.54882,13.38776,Ballast,52.925116333333335,3.259147
2025-12-23 10:20:00,399.16778,1540,760.0,1449.0,0.0,0.0,0.0,399.95178,616.92665,0.83759,0.0,0.0,0.0,195.08642,52.0,54.67063,78.0,3.0,69.0,15.0,13.38498,Ballast,52.91117716666667,3.25
2025-12-23 10:25:00,393.41816,1540,760.0,1449.0,0.0,0.0,0.0,393.79709,606.05506,0.83832,0.0,0.0,0.0,194.78743,52.0,53.83206,78.0,3.0,69.0,14.91542,13.40407,Ballast,52.897201,3.2485903333333335
2025-12-23 10:30:00,393.35004,1540,760.0,1449.0,0.0,0.0,0.0,393.46535,605.72262,0.83832,0.0,0.0,0.0,194.83074,52.0,52.98105,78.0,3.0,69.0,14.0,13.47207,Ballast,52.8830175,3.2333333333333334
2025-12-23 10:35:00,394.54238,1540,760.0,1449.0,0.0,0.0,0.0,393.69802,606.66689,0.8376,0.0,0.0,0.0,175.83581,52.0,51.14765,78.0,3.0,69.0,14.0,12.71874,Ballast,52.85246083333333,3.2333333333333334
2025-12-23 10:40:00,382.45962,1540,760.0,1449.0,0.0,0.0,0.0,382.17669,587.2364,0.83799,0.0,0.0,0.0,176.89585,52.0,50.31472,78.0,3.0,69.0,14.0,12.9646,Ballast,52.83857866666666,3.2333333333333334
2025-12-23 10:45:00,385.55587,1540,760.0,1449.0,0.0,0.0,0.0,385.27922,590.45133,0.84154,0.0,0.0,0.0,177.00865,52.0,49.47357,78.0,3.0,69.0,14.0,12.91661,Ballast,52.8245595,3.2333333333333334
2025-12-23 10:50:00,383.44251,1540,760.0,1449.0,0.0,0.0,0.0,384.16607,589.84429,0.84123,0.0,0.0,0.0,177.31159,52.0,48.63804,78.0,3.0,69.0,14.0,12.77661,Ballast,52.810634,3.2333333333333334
2025-12-23 10:55:00,390.00624,1540,760.0,1449.0,0.0,0.0,0.0,387.58683,595.03284,0.84144,0.0,0.0,0.0,172.49594,52.0,47.0,78.0,3.0,69.0,14.0,12.46672,Ballast,52.78333333333333,3.2333333333333334
2025-12-23 11:00:00,386.54709,1540,760.0,1449.0,0.0,0.0,0.0,385.53882,591.93238,0.84077,0.0,0.0,0.0,171.77693,52.0,46.0,78.0,3.0,69.0,14.0,12.41474,Ballast,52.766666666666666,3.2333333333333334
2025-12-23 11:05:00,392.5156,1540,760.0,1449.0,0.0,0.0,0.0,391.02317,601.31269,0.83863,0.0,0.0,0.0,172.01765,52.0,45.19396,78.0,3.0,69.0,14.0,12.6099,Ballast,52.75323266666667,3.2333333333333334
2025-12-23 11:10:00,387.20073,1540,760.0,1449.0,0.0,0.0,0.0,389.56839,599.48243,0.83771,0.0,0.0,0.0,172.00658,52.0,44.37391,78.0,3.0,69.0,14.0,12.58338,Ballast,52.739565166666665,3.2333333333333334
2025-12-23 11:15:00,382.7542,1540,760.0,1449.0,0.0,0.0,0.0,382.46496,587.86724,0.83907,0.0,0.0,0.0,172.37513,52.0,42.7409,78.0,3.0,69.0,14.0,12.74253,Ballast,52.71234833333333,3.2333333333333334
2025-12-23 11:20:00,398.03254,1540,760.0,1449.0,0.0,0.0,0.0,394.81313,608.60796,0.83599,0.0,0.0,0.0,172.29646,52.0,41.92048,78.0,3.0,69.0,14.0,12.61084,Ballast,52.69867466666667,3.2333333333333334
2025-12-23 11:25:00,418.52238,1540,760.0,1449.0,0.0,0.0,0.0,418.51672,643.66637,0.83675,0.0,0.0,0.0,172.4018,52.0,41.0,78.0,3.0,69.0,14.0,12.55583,Ballast,52.68333333333333,3.2333333333333334
2025-12-23 11:30:00,415.08226,1540,760.0,1449.0,0.0,0.0,0.0,416.14944,640.33198,0.83833,0.0,0.0,0.0,171.08636,52.0,40.10278,78.0,3.0,69.0,14.0,12.5821,Ballast,52.66837966666667,3.2333333333333334
2025-12-23 11:35:00,390.15914,1540,760.0,1449.0,0.0,0.0,0.0,390.84357,602.33795,0.83836,0.0,0.0,0.0,172.45204,52.0,38.47095,78.0,3.0,69.0,14.0,12.56454,Ballast,52.6411825,3.2333333333333334
2025-12-23 11:40:00,387.17378,1540,760.0,1449.0,0.0,0.0,0.0,386.99577,599.0188,0.83303,0.0,0.0,0.0,171.62243,52.0,37.6626,78.0,3.0,69.0,14.0,12.52405,Ballast,52.62771,3.2333333333333334
2025-12-23 11:45:00,382.97558,1540,760.0,1449.0,0.0,0.0,0.0,381.94785,588.56463,0.83425,0.0,0.0,0.0,172.22427,52.0,36.85596,78.0,3.0,69.0,14.0,12.48442,Ballast,52.614266,3.2333333333333334
2025-12-23 11:50:00,392.12768,1540,760.0,1449.0,0.0,0.0,0.0,391.39199,597.46277,0.84261,0.0,0.0,0.0,171.93995,52.0,36.0,78.0,3.0,69.0,14.28938,12.39396,Ballast,52.6,3.2381563333333334
2025-12-23 11:55:00,382.75891,1540,760.49871,1449.0,0.0,0.0,0.0,384.25694,590.28524,0.83965,0.0,0.0,0.0,176.9138,52.0,34.23946,78.0,3.0,69.0,15.0,12.84952,Ballast,52.57065766666667,3.25
2025-12-23 12:00:00,381.18204,1540,761.0,1449.0,0.0,0.0,0.0,381.72178,585.78783,0.83924,0.0,0.0,0.0,177.09232,52.0,33.40088,78.0,3.0,69.0,14.8455,13.01097,Ballast,52.55668133333333,3.247425
2025-12-23 12:05:00,390.80154,1540,761.0,1449.0,0.0,0.0,0.0,390.47224,595.39941,0.84278,0.0,0.0,0.0,173.908,52.0,32.56889,78.0,3.0,69.0,14.74147,12.54102,Ballast,52.54281483333333,3.2456911666666666
2025-12-23 12:10:00,408.56977,1540,761.0,1449.0,0.0,0.0,0.0,409.58484,619.80645,0.85346,0.0,0.0,0.0,173.81865,52.0,31.76181,78.0,3.0,69.0,15.0,12.5,Ballast,52.5293635,3.25
2025-12-23 12:15:00,376.19209,1540,761.0,1449.0,0.0,0.0,0.0,375.63951,574.1887,0.84123,0.0,0.0,0.0,171.36586,52.0,30.0,78.0,3.0,69.0,15.0,12.41771,Ballast,52.5,3.25
2025-12-23 12:20:00,382.07021,1540,761.0,1449.0,0.0,0.0,0.0,383.05498,582.41538,0.84627,0.0,0.0,0.0,170.81887,52.0,29.16907,78.0,3.0,69.0,15.0,12.3,Ballast,52.486151166666666,3.25
2025-12-23 12:25:00,383.99988,1540,761.0,1449.0,0.0,0.0,0.0,383.31613,582.94308,0.84572,0.0,0.0,0.0,170.83502,52.0,28.38431,78.0,3.0,69.0,15.0,12.34272,Ballast,52.473071833333336,3.25
2025-12-23 12:30:00,385.76801,1540,761.0,1449.0,0.0,0.0,0.0,387.2106,590.18301,0.84557,0.0,0.0,0.0,171.1706,52.0,27.59861,78.0,3.0,69.0,15.0,12.43291,Ballast,52.459976833333336,3.25
2025-12-23 12:35:00,417.33966,1540,761.0,1449.0,0.0,0.0,0.0,416.87601,636.31913,0.84669,0.0,0.0,0.0,171.13823,52.0,26.0,78.0,3.0,69.0,15.0,12.32589,Ballast,52.43333333333333,3.25
2025-12-23 12:40:00,419.19959,1540,761.0,1449.0,0.0,0.0,0.0,419.85998,641.31852,0.84367,0.0,0.0,0.0,170.83644,52.0,25.02044,78.0,3.0,69.0,15.0,12.33921,Ballast,52.41700733333333,3.25
2025-12-23 12:45:00,412.05791,1540,761.0,1449.0,0.0,0.0,0.0,411.93744,630.57956,0.84186,0.0,0.0,0.0,170.91211,52.0,24.237,78.0,3.0,69.0,15.0,12.33613,Ballast,52.40395,3.25
2025-12-23 12:50:00,388.0156,1540,761.0,1449.0,0.0,0.0,0.0,387.32006,590.20473,0.84518,0.0,0.0,0.0,171.10358,52.0,23.45422,78.0,3.0,69.0,15.1317,12.30008,Ballast,52.39090366666667,3.252195
2025-12-23 12:55:00,394.5958,1540,761.0,1449.0,0.0,0.0,0.0,394.51945,604.58463,0.84,0.0,0.0,0.0,171.52741,52.0,21.91776,78.0,3.0,69.0,16.0,12.12778,Ballast,52.365296,3.2666666666666666
2025-12-23 13:00:00,393.24762,1540,761.0,1449.0,0.0,0.0,0.0,393.19272,602.68629,0.83878,0.0,0.0,0.0,171.108,52.0,21.0,78.0,3.0,69.0,16.0,11.94798,Ballast,52.35,3.2666666666666666
2025-12-23 13:05:00,387.30755,1540,761.0,1449.0,0.0,0.0,0.0,386.83639,593.58166,0.84045,0.0,0.0,0.0,171.09455,52.0,20.17225,78.0,3.0,69.0,16.0,11.91197,Ballast,52.33620416666667,3.2666666666666666
2025-12-23 13:10:00,387.65056,1540,761.0,1449.0,0.0,0.0,0.0,387.51306,593.3269,0.84228,0.0,0.0,0.0,165.50168,52.0,19.42951,78.0,3.0,69.0,16.0,11.85641,Ballast,52.323825166666666,3.2666666666666666
2025-12-23 13:15:00,401.3412,1540,761.0,1449.0,0.0,0.0,0.0,398.56159,611.91631,0.83924,0.0,0.0,0.0,124.35115,52.0,18.11135,78.0,3.0,69.0,17.54423,10.92775,Ballast,52.301855833333335,3.292403833333333
2025-12-23 13:20:00,400.70459,1540,761.0,1449.0,0.0,0.0,0.0,401.20016,617.69637,0.83834,0.0,0.0,0.0,127.27764,52.0,18.0,78.0,3.0,69.0,18.50438,11.22626,Ballast,52.3,3.308406333333333
2025-12-23 13:25:00,398.3901,1540,761.0,1449.0,0.0,0.0,0.0,399.6423,614.60974,0.84028,0.0,0.0,0.0,129.50389,52.0,17.25172,78.0,3.0,69.0,19.41825,11.22782,Ballast,52.28752866666667,3.3236375000000002
2025-12-23 13:30:00,396.27132,1540,761.0,1449.0,90.62365,142.56001,0.39931,306.18435,472.35934,0.83328,0.0,0.0,0.0,129.63586,52.0,17.0,78.0,3.0,69.0,20.33521,11.21699,Ballast,52.28333333333333,3.3389201666666666
2025-12-23 13:35:00,386.2969,1540,761.0,1449.0,203.83242,304.81319,0.86336,183.30154,294.26426,0.80326,0.0,0.0,0.0,128.76902,52.0,16.0,78.0,3.0,69.0,22.20203,11.22415,Ballast,52.266666666666666,3.3700338333333333
2025-12-23 13:40:00,384.3713,1540,761.0,1449.0,203.38528,303.10144,0.87093,181.33331,292.64332,0.79922,0.0,0.0,0.0,128.97236,52.0,15.3186,78.0,3.0,69.0,23.14324,11.17535,Ballast,52.25531,3.385720666666667
2025-12-23 13:45:00,385.09127,1540,761.0,1449.0,203.42831,303.15569,0.86952,181.16009,293.08917,0.79941,0.0,0.0,0.0,129.17992,52.0,15.0,78.0,3.0,69.0,24.09579,11.24218,Ballast,52.25,3.4015965
2025-12-23 13:50:00,408.83715,1540,761.0,1449.0,211.52351,317.62816,0.86086,199.4067,314.68033,0.8149,0.0,0.0,0.0,128.60071,52.0,14.42769,78.0,3.0,69.0,25.04617,11.20699,Ballast,52.2404615,3.4174361666666666
2025-12-23 13:55:00,406.12859,1540,761.0,1449.0,200.66117,307.25835,0.84534,202.6349,315.8097,0.8293,0.0,0.0,0.0,127.46459,52.0,13.56047,78.0,3.0,69.0,27.0,11.23586,Ballast,52.226007833333334,3.45
2025-12-23 14:00:00,395.52364,1540,761.0,1449.0,197.53435,302.77104,0.84482,198.94537,310.07753,0.82948,0.0,0.0,0.0,113.37871,52.0,13.0,78.0,3.0,69.0,28.07506,11.043,Ballast,52.21666666666667,3.4679176666666667
2025-12-23 14:05:00,388.19993,1540,761.0,1449.0,192.2899,296.09391,0.8409,196.02639,305.99387,0.82895,0.0,0.0,0.0,108.77275,52.0,13.0,78.0,3.0,69.0,29.21345,11.09271,Ballast,52.21666666666667,3.4868908333333333
2025-12-23 14:10:00,388.89252,1540,761.0,1449.0,195.41903,298.42974,0.84702,192.26483,303.64525,0.81956,0.0,0.0,0.0,109.54969,52.0,13.0,78.0,3.0,69.0,30.36997,11.2491,Ballast,52.21666666666667,3.5061661666666666
2025-12-23 14:15:00,390.35151,1540,761.0,1449.0,192.87652,297.92471,0.83973,197.99614,311.1538,0.82096,0.0,0.0,0.0,110.03684,52.0,12.0,78.0,3.0,69.0,32.6562,11.21321,Ballast,52.2,3.54427
2025-12-23 14:20:00,374.41485,1540,761.0,1449.0,184.05387,283.79719,0.8402,192.07426,299.38567,0.82769,0.0,0.0,0.0,110.00466,52.0,12.0,78.0,3.0,69.0,33.80205,11.11395,Ballast,52.2,3.5633675
2025-12-23 14:25:00,422.25621,1540,761.0,1449.0,215.9846,391.09584,0.7319,202.11514,389.9378,0.6842,0.0,0.0,0.0,116.45453,52.0,12.0,78.0,3.0,69.0,35.00323,11.20433,Ballast,52.2,3.583387166666667
2025-12-23 14:30:00,436.06893,1540,761.0,1449.0,216.80426,434.85111,0.64488,218.52055,446.9981,0.62675,0.0,0.0,0.0,127.00938,52.0,11.29534,78.0,3.0,69.0,36.07075,11.03569,Ballast,52.18825566666667,3.6011791666666664
2025-12-23 14:35:00,477.74629,1540,761.0,1449.0,235.2282,457.62995,0.66029,244.02176,476.90993,0.65299,0.0,0.0,0.0,129.69767,52.0,11.0,78.0,3.0,69.0,37.7416,7.39899,Idle,52.18333333333333,3.6290266666666664
2025-12-23 14:40:00,480.44374,1540,761.0,1449.0,233.19187,456.69314,0.65575,246.28299,479.74627,0.66116,0.0,0.0,0.0,133.6242,52.0,10.19821,78.0,3.0,69.0,38.03672,6.40465,Idle,52.169970166666666,3.633945333333333
2025-12-23 14:45:00,502.6216,1540,761.0,1449.0,258.39046,486.69014,0.68362,246.87493,488.54133,0.64984,0.0,0.0,0.0,132.84654,52.0,10.0,78.0,3.0,69.0,39.0,4.53875,Idle,52.166666666666664,3.65
2025-12-23 14:50:00,544.52946,1540,761.0,1449.0,266.46984,507.20249,0.67736,278.80419,527.79596,0.6792,0.0,0.0,0.0,139.62839,52.0,10.0,78.0,3.0,69.0,39.0,3.7308,Idle,52.166666666666664,3.65
2025-12-23 14:55:00,460.65852,1540,761.0,1449.0,227.07288,450.98821,0.65089,232.80285,466.55979,0.64272,0.0,0.0,0.0,137.08521,52.0,10.0,78.0,3.0,69.0,39.745,2.29456,Idle,52.166666666666664,3.6624166666666667
2025-12-23 15:00:00,521.88336,1540,761.0,1449.0,268.39107,505.61825,0.68325,257.29722,505.79909,0.65797,0.0,0.0,0.0,133.46402,52.0,10.0,78.0,3.0,69.0,40.0,0.699,Idle,52.166666666666664,3.6666666666666665
2025-12-23 15:05:00,470.56258,1540,761.0,1449.0,227.8536,454.79668,0.64516,240.84655,473.16863,0.6546,0.0,0.0,0.0,138.94253,52.0,10.0,78.0,3.0,69.0,40.0,0.37538,Idle,52.166666666666664,3.6666666666666665
2025-12-23 15:10:00,455.96897,1540,761.0,1449.0,223.05727,447.35921,0.6438,232.68629,463.72814,0.64755,0.0,0.0,0.0,146.3535,52.0,10.0,78.0,3.0,69.0,40.0,0.51148,Idle,52.166666666666664,3.6666666666666665
2025-12-23 15:15:00,461.80508,1540,761.16501,1449.0,225.97511,451.20083,0.64797,235.60709,467.77685,0.6474,0.0,0.0,0.0,137.80129,52.0,10.0,78.0,3.0,69.0,39.13199,0.35819,Idle,52.166666666666664,3.6521998333333334
2025-12-23 15:20:00,450.97111,1540,762.0,1449.0,219.739,442.3544,0.64386,230.21179,458.49399,0.64545,0.0,0.0,0.0,134.09101,52.0,10.0,78.0,3.0,69.0,39.0,0.20742,Idle,52.166666666666664,3.65
2025-12-23 15:25:00,358.18337,1540,762.0,1449.0,134.885,235.68411,0.58224,221.56487,369.83388,0.78054,0.0,0.0,0.0,133.68602,52.0,10.0,78.0,3.0,69.0,39.0,0.16744,Idle,52.166666666666664,3.65
2025-12-23 15:30:00,351.27389,1540,762.0,1449.0,0.0,0.0,0.0,352.18609,555.9014,0.81865,0.0,0.0,0.0,137.83865,52.0,10.0,78.0,3.0,69.0,39.0,0.22294,Idle,52.166666666666664,3.65
2025-12-23 15:35:00,349.59933,1540,762.0,1449.0,0.0,0.0,0.0,352.01119,553.40337,0.82432,0.0,0.0,0.0,134.28547,52.0,10.0,78.0,3.0,69.0,39.0,0.15664,Idle,52.166666666666664,3.65
2025-12-23 15:40:00,346.69943,1540,762.0,1449.0,0.0,0.0,0.0,347.85108,548.26913,0.82012,0.0,0.0,0.0,135.48862,52.0,10.0,78.0,3.0,69.0,39.0,0.19119,Idle,52.166666666666664,3.65
2025-12-23 15:45:00,345.79626,1540,762.0,1449.0,0.0,0.0,0.0,345.93568,546.3958,0.81761,0.0,0.0,0.0,131.85251,52.0,10.0,78.0,3.0,69.0,39.0,0.21152,Idle,52.166666666666664,3.65
2025-12-23 15:50:00,351.68054,1540,762.0,1449.0,0.0,0.0,0.0,350.74021,551.72642,0.81783,0.0,0.0,0.0,128.43243,52.0,10.0,78.0,3.0,69.0,39.0,0.21002,Idle,52.166666666666664,3.65
2025-12-23 15:55:00,346.68397,1540,762.0,1449.0,0.0,0.0,0.0,346.25458,544.38589,0.81892,0.0,0.0,0.0,130.1626,52.0,10.0,78.0,3.0,69.0,39.0,0.35411,Idle,52.166666666666664,3.65
2025-12-23 16:00:00,349.52102,1540,762.0,1449.0,0.0,0.0,0.0,349.57212,552.9789,0.81974,0.0,0.0,0.0,126.76387,52.0,10.0,78.0,3.0,69.0,39.0,0.28139,Idle,52.166666666666664,3.65
2025-12-23 16:05:00,346.05189,1540,762.0,1449.0,0.0,0.0,0.0,346.02839,548.71043,0.81216,0.0,0.0,0.0,121.60852,52.0,10.0,78.0,3.0,69.0,39.0,0.35674,Idle,52.166666666666664,3.65
2025-12-23 16:10:00,344.27413,1540,762.0,1449.0,0.0,0.0,0.0,343.05896,541.79117,0.81763,0.0,0.0,0.0,118.05953,52.0,10.0,78.0,3.0,69.0,39.0,0.26863,Idle,52.166666666666664,3.65
2025-12-23 16:15:00,353.55781,1540,762.0,1449.0,0.0,0.0,0.0,352.33464,553.15678,0.82402,0.0,0.0,0.0,111.57113,52.0,10.0,78.0,3.0,69.0,39.0,0.30643,Idle,52.166666666666664,3.65
2025-12-23 16:20:00,348.7575,1540,762.0,1449.0,0.0,0.0,0.0,349.01018,551.48577,0.81728,0.0,0.0,0.0,112.18102,52.0,10.0,78.0,3.0,69.0,39.0,0.24795,Idle,52.166666666666664,3.65
2025-12-23 16:25:00,348.03492,1540,762.0,1449.0,0.0,0.0,0.0,348.93719,550.93354,0.82112,0.0,0.0,0.0,109.9218,52.0,10.0,78.0,3.0,69.0,39.0,0.30789,Idle,52.166666666666664,3.65
2025-12-23 16:30:00,346.19697,1540,762.0,1449.0,0.0,0.0,0.0,345.47041,546.00873,0.82103,0.0,0.0,0.0,106.70139,52.0,10.0,78.0,3.0,69.0,39.0,0.24963,Idle,52.166666666666664,3.65
2025-12-23 16:35:00,350.32937,1540,762.0,1449.0,0.0,0.0,0.0,350.36629,554.50491,0.81781,0.0,0.0,0.0,109.12847,52.0,10.0,78.0,3.0,69.0,39.0,0.29396,Idle,52.166666666666664,3.65
2025-12-23 16:40:00,344.59199,1540,762.0,1449.0,0.0,0.0,0.0,344.05155,543.92134,0.81878,0.0,0.0,0.0,107.41006,52.0,10.0,78.0,3.0,69.0,39.0,0.26567,Idle,52.166666666666664,3.65
2025-12-23 16:45:00,348.42957,1540,762.0,1449.0,0.0,0.0,0.0,348.02126,549.66897,0.81933,0.0,0.0,0.0,104.74524,52.0,10.0,78.0,3.0,69.0,39.0,0.29035,Idle,52.166666666666664,3.65
2025-12-23 16:50:00,348.88034,1540,762.0,1449.0,0.0,0.0,0.0,349.24722,554.09791,0.81893,0.0,0.0,0.0,104.94312,52.0,10.0,78.0,3.0,69.0,39.0,0.3454,Idle,52.166666666666664,3.65
2025-12-23 16:55:00,345.14675,1540,762.0,1449.0,0.0,0.0,0.0,344.785,546.23376,0.81621,0.0,0.0,0.0,99.09387,52.0,10.0,78.0,3.0,69.0,39.0,0.20262,Idle,52.166666666666664,3.65
2025-12-23 17:00:00,345.9483,1540,762.0,1449.0,0.0,0.0,0.0,345.50148,548.87792,0.81645,0.0,0.0,0.0,99.75957,52.0,10.0,78.0,3.0,69.0,39.0,0.23887,Idle,52.166666666666664,3.65
2025-12-23 17:05:00,348.24073,1540,762.0,1449.0,0.0,0.0,0.0,347.52598,548.54623,0.8186,0.0,0.0,0.0,102.9224,52.0,10.0,78.0,3.0,69.0,39.0,0.15523,Idle,52.166666666666664,3.65
2025-12-23 17:10:00,350.26553,1540,762.0,1449.0,0.0,0.0,0.0,350.64267,554.48631,0.81781,0.0,0.0,0.0,102.72118,52.0,10.0,78.0,3.0,69.0,39.0,0.25049,Idle,52.166666666666664,3.65
2025-12-23 17:15:00,345.04728,1540,762.0,1449.0,0.0,0.0,0.0,345.71162,547.02222,0.8177,0.0,0.0,0.0,95.57317,52.0,10.0,78.0,3.0,69.0,39.0,0.20108,Idle,52.166666666666664,3.65
2025-12-23 17:20:00,349.4727,1540,762.0,1449.0,0.0,0.0,0.0,349.14381,550.7782,0.81937,0.0,0.0,0.0,98.03129,52.0,10.0,78.0,3.0,69.0,39.0,0.22702,Idle,52.166666666666664,3.65
2025-12-23 17:25:00,350.94061,1540,762.0,1449.0,0.0,0.0,0.0,349.9763,553.05178,0.81969,0.0,0.0,0.0,98.7044,52.0,10.0,78.0,3.0,69.0,39.0,0.20807,Idle,52.166666666666664,3.65
2025-12-23 17:30:00,346.97694,1540,762.0,1449.0,0.0,0.0,0.0,347.96021,548.20503,0.82106,0.0,0.0,0.0,96.14012,52.0,10.0,78.0,3.0,69.0,39.0,0.17221,Idle,52.166666666666664,3.65
2025-12-23 17:35:00,348.56125,1540,762.0,1449.0,348.28037,547.72511,0.82291,0.0,0.0,0.0,0.0,0.0,0.0,100.95129,52.0,10.0,78.0,3.0,69.0,39.0,0.32791,Idle,52.166666666666664,3.65
2025-12-23 17:40:00,351.65267,1540,762.0,1449.0,351.0982,550.34345,0.82671,0.0,0.0,0.0,0.0,0.0,0.0,86.60644,52.0,10.0,78.0,3.0,69.0,39.0,0.24444,Idle,52.166666666666664,3.65
2025-12-23 17:45:00,345.36774,1540,762.0,1449.0,345.0899,540.12096,0.82615,0.0,0.0,0.0,0.0,0.0,0.0,84.40486,52.0,10.0,78.0,3.0,69.0,39.0,0.30911,Idle,52.166666666666664,3.65
2025-12-23 17:50:00,356.30224,1540,762.0,1449.0,356.40729,553.30429,0.83781,0.0,0.0,0.0,0.0,0.0,0.0,96.67144,52.0,10.0,78.0,3.0,69.0,39.0,0.20311,Idle,52.166666666666664,3.65
2025-12-23 17:55:00,355.33772,1540,762.0,1449.0,354.46018,551.5476,0.83166,0.0,0.0,0.0,0.0,0.0,0.0,89.09268,52.0,10.0,78.0,3.0,69.0,39.0,0.1757,Idle,52.166666666666664,3.65
2025-12-23 18:00:00,347.90216,1540,762.0,1449.0,348.53761,544.42114,0.83071,0.0,0.0,0.0,0.0,0.0,0.0,82.93653,52.0,9.74742,78.0,3.0,69.0,39.0,0.17081,Idle,52.162457,3.65
2025-12-23 18:05:00,352.84415,1540,762.0,1449.0,352.26863,546.20823,0.83351,0.0,0.0,0.0,0.0,0.0,0.0,71.11416,52.0,9.74309,78.0,3.0,69.0,39.0,0.32142,Idle,52.162384833333334,3.65
2025-12-23 18:10:00,346.76934,1540,762.0,1449.0,347.42628,541.44318,0.82877,0.0,0.0,0.0,0.0,0.0,0.0,84.77916,52.0,10.0,78.0,3.0,69.0,39.0,0.49843,Idle,52.166666666666664,3.65
2025-12-23 18:15:00,354.17338,1540,762.0,1449.0,353.77294,549.43508,0.8312,0.0,0.0,0.0,0.0,0.0,0.0,91.91456,52.0,9.65421,78.0,3.0,69.0,39.0,0.48766,Idle,52.1609035,3.65
2025-12-23 18:20:00,347.74659,1540,762.0,1449.0,347.15614,541.13826,0.83282,0.0,0.0,0.0,0.0,0.0,0.0,70.52911,52.0,9.0,78.0,3.0,69.0,39.0,0.2252,Idle,52.15,3.65
2025-12-23 18:25:00,351.17921,1540,762.0,1449.0,350.63383,545.26498,0.83077,0.0,0.0,0.0,0.0,0.0,0.0,65.37642,52.0,9.55451,78.0,3.0,69.0,39.0,0.42698,Idle,52.15924183333333,3.65
2025-12-23 18:30:00,350.133,1540,762.0,1449.0,349.40854,546.92774,0.82794,0.0,0.0,0.0,0.0,0.0,0.0,82.28626,52.0,10.0,78.0,3.0,69.0,39.0,0.18506,Idle,52.166666666666664,3.65
2025-12-23 18:35:00,348.61631,1540,762.0,1449.0,349.40082,544.40868,0.83218,0.0,0.0,0.0,0.0,0.0,0.0,82.08109,52.0,10.0,78.0,3.0,69.0,39.0,0.19171,Idle,52.166666666666664,3.65
2025-12-23 18:40:00,357.99039,1540,762.0,1449.0,358.0972,553.25257,0.83754,0.0,0.0,0.0,0.0,0.0,0.0,76.11812,52.0,9.90529,78.0,3.0,69.0,39.0,0.23077,Idle,52.16508816666666,3.65
2025-12-23 18:45:00,352.26597,1540,762.0,1449.0,351.75442,548.68574,0.8308,0.0,0.0,0.0,0.0,0.0,0.0,76.73729,52.0,9.0,78.0,3.0,69.0,39.0,0.18042,Idle,52.15,3.65
2025-12-23 18:50:00,354.75595,1540,762.0,1449.0,354.52077,552.62825,0.82638,0.0,0.0,0.0,0.0,0.0,0.0,72.86243,52.0,9.0,78.0,3.0,69.0,39.0,0.25731,Idle,52.15,3.65
2025-12-23 18:55:00,355.21281,1540.45357,762.0,1449.0,356.27729,552.70634,0.83404,0.0,0.0,0.0,0.0,0.0,0.0,71.84041,52.0,10.0,78.0,3.0,69.0,39.0,0.70196,Idle,52.166666666666664,3.65
2025-12-23 19:00:00,351.31552,1541,762.0,1449.0,352.08673,547.00759,0.83203,0.0,0.0,0.0,0.0,0.0,0.0,99.06617,52.0,10.0,78.0,3.0,69.0,39.0,0.65959,Idle,52.166666666666664,3.65
2025-12-23 19:05:00,354.26372,1541,762.0,1449.0,353.18699,551.99695,0.82616,0.0,0.0,0.0,0.0,0.0,0.0,77.35511,52.0,9.19393,78.0,3.0,69.0,39.0,0.52436,Idle,52.15323216666667,3.65
2025-12-23 19:10:00,352.49651,1541,762.0,1449.0,351.88611,546.12268,0.83066,0.0,0.0,0.0,0.0,0.0,0.0,50.36877,52.0,9.09335,78.0,3.0,69.0,39.0,0.46097,Idle,52.15155583333333,3.65
2025-12-23 19:15:00,347.25158,1541,762.0,1449.0,348.22158,543.1364,0.82971,0.0,0.0,0.0,0.0,0.0,0.0,86.18986,52.0,9.91033,78.0,3.0,69.0,39.0,0.4614,Idle,52.165172166666665,3.65
2025-12-23 19:20:00,352.31003,1541,762.0,1449.0,352.37342,551.37524,0.82968,0.0,0.0,0.0,0.0,0.0,0.0,63.85958,52.0,9.0,78.0,3.0,69.0,39.0,0.33626,Idle,52.15,3.65
2025-12-23 19:25:00,354.08563,1541,762.0,1449.0,352.61207,550.73701,0.82905,0.0,0.0,0.0,0.0,0.0,0.0,62.17094,52.0,9.42831,78.0,3.0,69.0,39.0,0.36415,Idle,52.1571385,3.65
2025-12-23 19:30:00,348.80718,1541,762.0,1449.0,348.29693,543.69427,0.82922,0.0,0.0,0.0,0.0,0.0,0.0,76.53838,52.0,10.0,78.0,3.0,69.0,39.0,0.25103,Idle,52.166666666666664,3.65
