Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SPEED(knots),LATITUDE(DD),LONGITUDE(DD)
2026-02-06 14:05:00,647.5798,2400.0,762.0,1156.0,324.10384,566.50756,0.73963,0.0,0.0,0.0,322.36261,546.35098,0.76332,17.30214,1.0,30.80731,78,80.0,87,41.0,15.01208,1.5134551666666667,-80.68333333333334
2026-02-06 14:10:00,641.05304,2400.0,762.0,1156.0,322.35941,560.59642,0.74113,0.0,0.0,0.0,319.33981,540.6833,0.76388,16.7898,1.0,31.78975,78,80.0,87,41.0,15.01208,1.5298291666666666,-80.68333333333334
2026-02-06 14:15:00,651.32346,2400.05375,762.0,1156.0,329.33519,570.20054,0.74654,0.0,0.0,0.0,323.54931,547.21829,0.7656,17.36577,1.0,33.75842,78,80.0,87,41.0,15.04808,1.5626403333333334,-80.68333333333334
2026-02-06 14:20:00,644.13649,2401.0,762.0,1156.0,326.22355,565.93665,0.74497,0.0,0.0,0.0,321.58396,545.45778,0.76283,16.80445,1.0,34.74094,78,80.0,87,40.0536,15.08375,1.5790156666666668,-80.66756
2026-02-06 14:25:00,640.06623,2401.0,762.0,1156.0,321.28993,561.75436,0.73888,0.0,0.0,0.0,317.74304,541.75891,0.75721,16.93217,1.0,35.73041,78,80.0,87,40.0,15.1,1.5955068333333333,-80.66666666666667
2026-02-06 14:30:00,647.42815,2401.0,762.0,1156.0,324.85121,567.18559,0.73916,0.0,0.0,0.0,321.7634,546.88205,0.76016,16.68174,1.0,36.72681,78,80.0,87,40.0,15.02983,1.6121135,-80.66666666666667
2026-02-06 14:35:00,658.77103,2401.0,762.0,1156.0,329.08557,570.17043,0.74286,0.0,0.0,0.0,330.13488,554.44677,0.76809,16.63331,1.0,38.7053,78,80.0,87,39.76988,15.05297,1.6450883333333333,-80.66283133333333
2026-02-06 14:40:00,658.28248,2401.0,762.0,1156.0,328.66543,571.68151,0.74241,0.0,0.0,0.0,330.56647,555.84571,0.76694,17.06633,1.0,39.69301,78,80.0,87,39.0,15.00743,1.6615501666666668,-80.65
2026-02-06 14:45:00,676.91593,2401.0,762.0,1156.0,338.28457,579.99542,0.75429,0.0,0.0,0.0,340.37048,565.7438,0.77706,17.71849,1.0,40.67946,78,80.0,87,39.0,15.01208,1.677991,-80.65
2026-02-06 14:50:00,650.89425,2401.0,762.0,1156.0,323.90536,562.98368,0.74128,0.0,0.0,0.0,325.10243,549.08238,0.76497,18.33608,1.0,41.65792,78,80.0,87,39.0,14.9663,1.6942986666666666,-80.65
2026-02-06 14:55:00,648.23767,2401.0,762.0,1156.0,324.05284,565.32761,0.73964,0.0,0.0,0.0,326.11667,549.79677,0.76774,18.35616,1.0,43.63534,78,80.0,87,38.11438,15.12097,1.7272556666666667,-80.63523966666666
2026-02-06 15:00:00,652.6322,2401.0,762.0,1156.0,325.91322,567.18086,0.74221,0.0,0.0,0.0,326.67259,549.90567,0.76752,18.45666,1.0,44.61927,78,80.0,87,38.0,14.96273,1.7436544999999999,-80.63333333333334
2026-02-06 15:05:00,659.89412,2401.0,762.0,1156.0,330.82856,569.8234,0.75209,0.0,0.0,0.0,331.65118,554.3924,0.77327,17.96897,1.0,45.59477,78,80.0,87,38.0,14.87236,1.7599128333333334,-80.63333333333334
2026-02-06 15:10:00,684.83141,2401.0,762.0,1156.04069,341.5821,587.82989,0.74992,0.0,0.0,0.0,342.05354,571.65675,0.77596,18.10773,1.0,46.56589,78,80.0,87,38.0,14.9,1.7760981666666669,-80.63333333333334
2026-02-06 15:15:00,679.73958,2401.0,762.0,1157.0,340.0292,584.96132,0.75071,0.0,0.0,0.0,341.93491,571.72462,0.77496,17.71965,1.0,48.5242,78,80.0,87,37.0,14.96379,1.8087366666666667,-80.61666666666666
2026-02-06 15:20:00,661.87757,2401.0,762.0,1157.0,329.75677,570.49507,0.74721,0.0,0.0,0.0,333.2065,557.56774,0.77455,18.13794,1.0,49.5028,78,80.0,87,37.0,14.94578,1.8250466666666667,-80.61666666666666
2026-02-06 15:25:00,656.13529,2401.0,762.0,1157.0,325.64226,565.20552,0.74314,0.0,0.0,0.0,329.4913,551.66294,0.77118,18.2916,1.0,50.47556,78,80.0,87,37.0,14.91728,1.8412593333333334,-80.61666666666666
2026-02-06 15:30:00,644.83491,2401.0,762.0,1157.0,320.23264,560.16006,0.73952,0.0,0.0,0.0,323.27485,546.53195,0.76424,18.08261,1.0,51.45058,78,80.0,87,36.60374,14.82433,1.8575096666666666,-80.61006233333333
2026-02-06 15:35:00,669.9107,2401.0,762.0,1157.0,332.16598,570.24014,0.75314,0.0,0.0,0.0,337.33703,557.67261,0.77981,18.35558,1.0,53.39738,78,80.0,87,36.0,14.7578,1.8899563333333333,-80.6
2026-02-06 15:40:00,672.19078,2401.0,762.0,1157.0,335.30648,574.85388,0.75392,0.0,0.0,0.0,336.81057,560.2548,0.78065,17.75814,1.0,54.36617,78,80.0,87,36.0,14.69648,1.9061028333333332,-80.6
2026-02-06 15:45:00,614.29732,2401.0,762.0,1157.0,305.57832,488.92974,0.807,0.0,0.0,0.0,305.73735,477.51007,0.8287,17.73168,1.0,55.32627,78,80.0,87,36.0,14.67275,1.9221045,-80.6
2026-02-06 15:50:00,586.78147,2401.0,762.0,1157.0,294.71626,466.28998,0.81506,0.0,0.0,0.0,292.43539,453.29958,0.83353,18.53883,1.0,56.27449,78,80.0,87,35.06711,14.53741,1.9379081666666667,-80.58445183333333
2026-02-06 15:55:00,641.34904,2401.0,762.0,1157.0,320.15823,504.61627,0.82017,0.0,0.0,0.0,321.05454,494.91325,0.84257,18.06602,1.0,58.19194,78,80.0,87,35.0,14.60091,1.9698656666666667,-80.58333333333333
2026-02-06 16:00:00,623.91779,2401.0,762.0,1157.0,312.31046,495.72721,0.81878,0.0,0.0,0.0,312.74212,487.66106,0.83479,18.17319,1.15341,49.94896,78,80.0,87,35.0,14.64745,1.9858926666666668,-80.58333333333333
2026-02-06 16:05:00,622.62598,2401.0,762.0,1157.0,312.39779,495.14876,0.82085,0.0,0.0,0.0,310.45104,484.59941,0.83668,18.18014,2.0,0.11546,78,80.0,87,34.60925,14.62417,2.001924333333333,-80.57682083333333
2026-02-06 16:10:00,620.63754,2401.0,762.0,1157.0,311.06986,492.97201,0.81721,0.0,0.0,0.0,310.08546,483.28328,0.83665,18.26667,2.0,1.07383,78,80.0,87,34.0,14.6,2.0178971666666667,-80.56666666666666
2026-02-06 16:15:00,653.45359,2401.0,762.0,1157.0,329.64374,519.49254,0.82007,0.0,0.0,0.0,324.58844,503.57027,0.83997,17.66919,2.0,3.0,78,80.0,87,34.0,14.69479,2.05,-80.56666666666666
2026-02-06 16:20:00,659.63203,2401.0,762.0,1157.0,331.218,521.39159,0.82092,0.0,0.0,0.0,326.69809,504.50146,0.83859,18.40714,2.0,3.99541,78,80.0,87,34.0,14.67533,2.066590166666667,-80.56666666666666
2026-02-06 16:25:00,666.60033,2401.0,762.0,1157.0,333.76718,529.34979,0.81298,0.0,0.0,0.0,331.07,513.88174,0.83407,18.19243,2.0,4.95371,78,80.0,87,33.22504,14.61467,2.082561833333333,-80.55375066666667
2026-02-06 16:30:00,648.42742,2401.0,762.0,1157.0,323.83054,509.10305,0.82191,0.0,0.0,0.0,321.05055,495.12021,0.84119,18.1106,2.0,5.91301,78,80.0,87,33.0,14.30679,2.0985501666666666,-80.55
2026-02-06 16:35:00,561.8917,2401.0,762.0,1157.0,282.26543,444.89332,0.81959,0.0,0.0,0.0,281.26967,434.53609,0.83468,18.80754,2.0,7.73365,78,80.0,87,33.0,13.3867,2.1288941666666665,-80.55
2026-02-06 16:40:00,544.52524,2401.0,762.0,1157.0,273.0601,435.32051,0.81121,0.0,0.0,0.0,271.94637,425.0458,0.82675,18.94703,2.0,8.57141,78,80.0,87,33.0,12.44334,2.1428568333333335,-80.55
2026-02-06 16:45:00,549.4246,2401.0,762.0,1157.0,274.72396,436.60794,0.81237,0.0,0.0,0.0,274.79012,427.46621,0.82809,18.35654,2.0,9.32134,78,80.0,87,32.30787,12.04253,2.1553556666666664,-80.5384645
2026-02-06 16:50:00,546.30577,2401.0,762.0,1157.0,508.98657,797.94133,0.82674,0.0,0.0,0.0,35.9645,66.28986,0.11924,18.3195,2.0,10.0575,78,80.0,87,32.0,11.94187,2.167625,-80.53333333333333
2026-02-06 16:55:00,550.4187,2401.0,762.0,1157.0,550.88658,868.25072,0.81996,0.0,0.0,0.0,0.0,0.0,0.0,17.88318,2.0,11.792,78,80.0,87,32.0,12.05935,2.1965333333333334,-80.53333333333333
2026-02-06 17:00:00,541.17792,2401.0,762.0,1157.0,541.95475,860.56609,0.81541,0.0,0.0,0.0,0.0,0.0,0.0,17.91373,2.0,12.53587,78,80.0,87,32.0,12.0,2.2089311666666664,-80.53333333333333
2026-02-06 17:05:00,556.11193,2401.0,762.0,1157.0,555.53302,874.32294,0.82606,0.0,0.0,0.0,0.0,0.0,0.0,20.51409,2.0,13.27405,78,80.0,87,32.0,11.98259,2.2212341666666666,-80.53333333333333
2026-02-06 17:10:00,554.34697,2401.18174,762.0,1157.0,555.23491,871.7102,0.82463,0.0,0.0,0.0,0.0,0.0,0.0,21.49223,2.0,14.0,78,80.0,87,31.34875,11.99492,2.2333333333333334,-80.52247916666667
2026-02-06 17:15:00,558.68499,2402.0,762.0,1157.0,557.48495,876.12255,0.82596,0.0,0.0,0.0,0.0,0.0,0.0,20.922,2.0,15.71094,78,80.0,87,31.0,12.00438,2.2618489999999998,-80.51666666666667
2026-02-06 17:20:00,552.63728,2402.0,762.0,1157.0,551.84645,867.72283,0.82382,0.0,0.0,0.0,0.0,0.0,0.0,21.18432,2.0,16.44894,78,80.0,87,31.0,12.33746,2.274149,-80.51666666666667
2026-02-06 17:25:00,549.18739,2402.0,762.0,1157.0,550.25903,867.35725,0.82037,0.0,0.0,0.0,0.0,0.0,0.0,21.14183,2.0,17.22287,78,80.0,87,31.0,12.46792,2.2870478333333333,-80.51666666666667
2026-02-06 17:30:00,550.32105,2402.0,762.0,1157.0,550.04141,867.92099,0.81935,0.0,0.0,0.0,0.0,0.0,0.0,20.09693,2.0,18.0,78,80.0,87,30.21677,12.40008,2.3,-80.50361283333334
2026-02-06 17:35:00,549.37496,2402.0,762.0,1157.0,549.19754,863.50419,0.82495,0.0,0.0,0.0,0.0,0.0,0.0,21.50231,2.0,19.73611,78,80.0,87,30.0,12.40262,2.3289351666666667,-80.5
2026-02-06 17:40:00,550.40888,2402.0,762.0,1157.0,550.00967,868.6466,0.82006,0.0,0.0,0.0,0.0,0.0,0.0,21.70026,2.0,20.48829,78,80.0,87,30.0,12.33703,2.3414715,-80.5
2026-02-06 17:45:00,549.73447,2402.0,762.0,1157.0,549.33791,869.25737,0.81877,0.0,0.0,0.0,0.0,0.0,0.0,22.57818,2.0,21.23785,78,80.0,87,29.89111,12.33017,2.3539641666666666,-80.49818516666667
2026-02-06 17:50:00,547.95337,2402.0,762.0,1157.0,549.74077,866.44672,0.82377,0.0,0.0,0.0,0.0,0.0,0.0,24.16464,2.0,22.0,78,80.0,87,29.0,12.36118,2.3666666666666667,-80.48333333333333
2026-02-06 17:55:00,549.34196,2402.0,762.0,1157.0,549.76703,872.67724,0.81744,0.0,0.0,0.0,0.0,0.0,0.0,23.76389,2.0,23.72719,78,80.0,87,29.0,12.40735,2.3954531666666665,-80.48333333333333
2026-02-06 18:00:00,552.89779,2402.0,762.0,1157.0,553.37778,873.71723,0.82205,0.0,0.0,0.0,0.0,0.0,0.0,24.55047,2.0,24.47697,78,80.0,87,29.0,12.46471,2.4079495,-80.48333333333333
2026-02-06 18:05:00,543.97578,2402.0,762.0,1157.0,544.58606,861.02652,0.82147,0.0,0.0,0.0,0.0,0.0,0.0,23.58426,2.0,25.23972,78,80.0,87,28.00635,12.52717,2.420662,-80.4667725
2026-02-06 18:10:00,544.59206,2402.0,762.0,1157.0,543.52855,861.0019,0.82042,0.0,0.0,0.0,0.0,0.0,0.0,23.9183,2.0,26.0,78,80.0,87,28.0,12.56766,2.4333333333333336,-80.46666666666667
2026-02-06 18:15:00,541.26271,2402.0,762.0,1157.0,542.03321,861.1041,0.81933,0.0,0.0,0.0,0.0,0.0,0.0,21.4772,2.0,27.76738,78,80.0,87,28.0,12.62482,2.4627896666666667,-80.46666666666667
2026-02-06 18:20:00,547.58261,2402.0,762.0,1157.0,547.21887,866.68567,0.81963,0.0,0.0,0.0,0.0,0.0,0.0,20.87166,2.0,28.55395,78,80.0,87,27.28725,12.67083,2.4758991666666668,-80.4547875
2026-02-06 18:25:00,544.95781,2402.0,762.0,1157.0,542.74841,861.23023,0.81789,0.0,0.0,0.0,0.0,0.0,0.0,19.99484,2.0,29.34892,78,80.0,87,27.0,12.62604,2.489148666666667,-80.45
2026-02-06 18:30:00,549.97649,2402.0,762.0,1157.0,551.31124,874.63853,0.8166,0.0,0.0,0.0,0.0,0.0,0.0,21.08299,2.0,30.13728,78,80.0,87,27.0,12.63515,2.502288,-80.45
2026-02-06 18:35:00,542.54544,2402.0,762.0,1157.0,542.68426,859.82264,0.81746,0.0,0.0,0.0,0.0,0.0,0.0,21.62316,2.0,31.92023,78,80.0,87,27.0,12.62431,2.5320038333333335,-80.45
2026-02-06 18:40:00,549.66587,2402.0,762.0,1157.0,551.77851,873.65881,0.81988,0.0,0.0,0.0,0.0,0.0,0.0,19.46088,2.0,32.70475,78,80.0,87,26.00768,12.68938,2.5450791666666666,-80.43346133333333
2026-02-06 18:45:00,570.82555,2402.0,762.0,1157.0,572.45863,910.21935,0.81684,0.0,0.0,0.0,0.0,0.0,0.0,19.35648,2.0,33.50247,78,80.0,87,26.0,12.64538,2.5583745,-80.43333333333334
2026-02-06 18:50:00,576.84174,2402.0,762.0,1157.0,574.36497,906.22456,0.82346,0.0,0.0,0.0,0.0,0.0,0.0,20.29324,2.0,34.31623,78,80.0,87,26.0,12.72109,2.5719371666666664,-80.43333333333334
2026-02-06 18:55:00,541.63791,2402.0,762.0,1157.0,542.73551,860.19953,0.81914,0.0,0.0,0.0,0.0,0.0,0.0,19.39658,2.0,36.0,78,80.0,87,26.0,12.74834,2.6,-80.43333333333334
2026-02-06 19:00:00,539.99244,2402.9937,762.0,1157.0,539.12801,858.77917,0.81341,0.0,0.0,0.0,0.0,0.0,0.0,20.69042,2.0,36.93862,78,80.0,87,25.49583,12.80818,2.6156436666666667,-80.4249305
2026-02-06 19:05:00,539.9219,2403.0,762.0,1157.0,539.60296,854.91749,0.81951,0.0,0.0,0.0,0.0,0.0,0.0,16.52378,2.0,37.7501,78,80.0,87,25.0,12.7295,2.6291683333333333,-80.41666666666667
2026-02-06 19:10:00,531.8755,2403.0,762.0,1157.0,531.87751,846.75584,0.81506,0.0,0.0,0.0,0.0,0.0,0.0,16.67734,2.0,38.56959,78,80.0,87,25.0,12.86072,2.6428265,-80.41666666666667
2026-02-06 19:15:00,561.14569,2403.0,762.0,1157.0,561.32909,886.27616,0.82125,0.0,0.0,0.0,0.0,0.0,0.0,18.27733,2.0,40.2319,78,80.0,87,25.0,12.86533,2.6705316666666667,-80.41666666666667
2026-02-06 19:20:00,543.49162,2403.0,762.0,1157.0,541.83697,860.80853,0.81644,0.0,0.0,0.0,0.0,0.0,0.0,17.49566,2.0,41.05312,78,80.0,87,25.0,12.81672,2.6842186666666668,-80.41666666666667
2026-02-06 19:25:00,534.85218,2403.0,762.0,1157.0,369.38454,582.66622,0.81686,0.0,0.0,0.0,163.80772,267.22316,0.52103,17.83326,2.0,42.0,78,80.0,87,24.87006,12.82187,2.7,-80.414501
2026-02-06 19:30:00,534.86931,2403.0,762.0,1157.0,266.46096,431.7971,0.79651,0.0,0.0,0.0,268.80426,419.38934,0.83079,15.5686,2.0,42.87658,78,80.0,87,24.0,12.68688,2.7146096666666666,-80.4
2026-02-06 19:35:00,528.48331,2403.0,762.0,1157.0,262.71882,426.332,0.79687,0.0,0.0,0.0,265.95737,413.73306,0.8318,17.75271,2.0,44.47108,78,80.0,87,24.0,12.48786,2.741184666666667,-80.4
2026-02-06 19:40:00,529.65938,2403.0,762.0,1157.0,263.99882,428.30602,0.79651,0.0,0.0,0.0,264.97647,411.7263,0.83211,20.25529,2.0,45.24588,78,80.0,87,24.0,12.46841,2.754098,-80.4
2026-02-06 19:45:00,534.25785,2403.0,762.0,1157.0,267.78234,434.12417,0.79826,0.0,0.0,0.0,265.6648,414.78789,0.82953,20.03431,2.0,46.02392,78,80.0,87,24.0,12.52882,2.767065333333333,-80.4
2026-02-06 19:50:00,535.27495,2403.0,762.0,1157.0,265.3693,430.50597,0.79748,0.0,0.0,0.0,269.34735,421.0687,0.82813,21.66702,2.0,47.0,78,80.0,87,23.6636,12.60554,2.783333333333333,-80.39439333333333
2026-02-06 19:55:00,533.68113,2403.0,762.0,1157.0,267.78109,446.00717,0.7821,0.0,0.0,0.0,270.3788,432.81352,0.8144,21.61285,2.0,48.5867,78,80.0,87,23.0,12.5936,2.8097783333333335,-80.38333333333334
2026-02-06 20:00:00,594.93338,2403.0,762.0,1157.0,298.75935,583.6023,0.65941,0.0,0.0,0.0,299.1676,564.99417,0.6843,21.11892,2.0,49.36667,78,80.0,87,23.0,12.60688,2.8227778333333333,-80.38333333333334
2026-02-06 20:05:00,672.97191,2403.0,762.0,1157.0,337.37951,634.24927,0.68731,0.0,0.0,0.0,337.01918,618.96194,0.70428,20.53112,2.0,50.16243,78,80.0,87,23.0,12.70902,2.8360405,-80.38333333333334
2026-02-06 20:10:00,742.07521,2403.0,762.0,1157.0,374.79874,675.37164,0.71654,0.0,0.0,0.0,370.26569,656.12461,0.73024,20.60443,2.0,51.0,78,80.0,87,22.45992,12.78687,2.85,-80.374332
2026-02-06 20:15:00,921.79475,2403.0,762.0,1157.0,459.49592,769.48289,0.7717,0.0,0.0,0.0,460.06755,754.09589,0.78996,22.09405,2.0,52.76468,78,80.0,87,22.0,12.72654,2.8794113333333335,-80.36666666666666
2026-02-06 20:20:00,844.17263,2403.0,762.0,1157.0,422.20463,713.89221,0.76233,0.0,0.0,0.0,419.02921,694.45843,0.78323,20.84117,2.0,53.56358,78,80.0,87,22.0,12.78785,2.8927263333333335,-80.36666666666666
2026-02-06 20:25:00,831.52163,2403.0,762.0,1157.0,416.85517,707.45904,0.76115,0.0,0.0,0.0,414.97188,688.88086,0.78037,20.64991,2.0,54.3634,78,80.0,87,22.0,12.65804,2.9060566666666667,-80.36666666666666
2026-02-06 20:30:00,829.57097,2403.0,762.0,1157.0,415.83157,706.06589,0.76061,0.0,0.0,0.0,413.49112,687.74449,0.7777,20.78379,2.0,55.15584,78,80.0,87,21.24345,12.61204,2.919264,-80.3540575
2026-02-06 20:35:00,849.87578,2403.0,762.0,1157.0,424.26568,715.9662,0.76855,0.0,0.0,0.0,426.57184,703.10902,0.78393,21.34004,2.0,56.94073,78,80.0,87,21.0,12.63365,2.949012166666667,-80.35
2026-02-06 20:40:00,839.13795,2403.0,762.0,1157.0,419.42915,709.17588,0.76412,0.0,0.0,0.0,417.4452,691.57047,0.78196,22.01191,2.0,57.73049,78,80.0,87,21.0,12.51234,2.9621748333333335,-80.35
2026-02-06 20:45:00,834.57147,2403.0,762.0,1157.0,416.39431,706.84112,0.75906,0.0,0.0,0.0,416.10905,689.21603,0.78262,20.43164,2.0,58.50798,78,80.0,87,21.0,12.50291,2.975133,-80.35
2026-02-06 20:50:00,856.27495,2403.0,762.0,1157.47111,426.75155,719.38521,0.76687,0.0,0.0,0.0,427.15534,705.74568,0.78183,21.47246,2.26903,43.17692,78,80.0,87,20.18712,12.36405,2.9886453333333334,-80.336452
2026-02-06 20:55:00,868.3349,2403.0,762.0,1158.0,433.82063,730.1069,0.76734,0.0,0.0,0.0,433.6731,712.83277,0.78643,21.15355,3.0,1.0,78,80.0,87,20.0,12.3834,3.0166666666666666,-80.33333333333333
2026-02-06 21:00:00,863.57595,2403.0,762.0,1158.0,431.58472,727.69396,0.76805,0.0,0.0,0.0,433.41151,713.15745,0.78582,21.48362,3.0,1.81748,78,80.0,87,20.0,12.47121,3.0302913333333334,-80.33333333333333
2026-02-06 21:05:00,855.90197,2403.0,762.0,1158.0,425.33227,717.30101,0.765,0.0,0.0,0.0,427.04221,703.31503,0.78426,19.97795,3.0,2.59756,78,80.0,87,20.0,12.70129,3.043292666666667,-80.33333333333333
2026-02-06 21:10:00,865.8283,2403.0,762.0,1158.0,433.13416,727.71276,0.76896,0.0,0.0,0.0,433.6161,710.96062,0.79012,20.97957,3.0,3.40127,78,80.0,87,19.21657,12.82022,3.056687833333333,-80.32027616666667
2026-02-06 21:15:00,847.01267,2403.0,762.0,1158.0,423.46695,713.79362,0.76858,0.0,0.0,0.0,423.06199,696.49149,0.78784,21.4131,3.0,5.0,78,80.0,87,19.0,12.63626,3.0833333333333335,-80.31666666666666
2026-02-06 21:20:00,842.33067,2403.0,762.0,1158.0,422.0856,711.60105,0.76568,0.0,0.0,0.0,419.05804,691.48122,0.78132,20.8082,3.0,5.99439,78,80.0,87,19.0,12.57596,3.0999065,-80.31666666666666
2026-02-06 21:25:00,860.66783,2403.0,762.0,1158.0,429.7535,721.71994,0.77114,0.0,0.0,0.0,429.03848,704.31153,0.78942,21.32225,3.0,6.77508,78,80.0,87,18.85349,12.53981,3.112918,-80.31422483333333
2026-02-06 21:30:00,841.32151,2403.63318,762.0,1158.0,419.89686,708.71637,0.76711,0.0,0.0,0.0,421.37057,693.15545,0.78649,21.09079,3.0,7.5599,78,80.0,87,18.0,12.56377,3.1259983333333334,-80.3
2026-02-06 21:35:00,832.7169,2404.0,762.0,1158.0,414.31077,703.84235,0.76062,0.0,0.0,0.0,417.60858,689.09212,0.7868,20.73352,3.0,9.11667,78,80.0,87,18.0,12.56374,3.1519445,-80.3
2026-02-06 21:40:00,824.46591,2404.0,762.0,1158.0,413.15567,699.82763,0.76297,0.0,0.0,0.0,414.98464,686.59494,0.7829,20.22569,3.0,10.0,78,80.0,87,18.0,12.54247,3.1666666666666665,-80.3
2026-02-06 21:45:00,720.87145,2404.0,762.0,1158.0,358.79298,641.53653,0.71829,0.0,0.0,0.0,359.04513,627.03793,0.73848,19.2697,3.0,10.8954,78,80.0,87,17.61185,12.56036,3.18159,-80.29353083333334
2026-02-06 21:50:00,600.287,2404.0,762.0,1158.0,301.14933,579.07525,0.67277,0.0,0.0,0.0,296.58073,560.13971,0.68644,19.03077,3.0,11.67652,78,80.0,87,17.0,12.52416,3.194608666666667,-80.28333333333333
2026-02-06 21:55:00,761.11443,2404.0,762.0,1158.0,384.26078,666.65245,0.74275,0.0,0.0,0.0,385.92963,653.04609,0.7643,19.5333,3.0,13.24229,78,80.0,87,17.0,12.69123,3.2207048333333335,-80.28333333333333
2026-02-06 22:00:00,827.72501,2404.0,762.0,1158.0,414.97602,703.08835,0.7636,0.0,0.0,0.0,414.44889,687.08026,0.78114,19.14622,3.0,14.06082,78,80.0,87,17.0,12.8916,3.234347,-80.28333333333333
2026-02-06 22:05:00,831.18858,2404.0,762.0,1158.0,416.45815,702.52334,0.76557,0.0,0.0,0.0,415.35739,687.5755,0.7798,18.1269,3.0,15.0,78,80.0,87,16.50804,12.79446,3.25,-80.275134
2026-02-06 22:10:00,830.40275,2404.0,762.0,1158.0,416.10898,699.79838,0.76787,0.0,0.0,0.0,417.17244,687.8484,0.78506,17.65613,3.0,15.86927,78,80.0,87,16.0,12.67302,3.2644878333333334,-80.26666666666667
2026-02-06 22:15:00,872.37428,2404.0,762.0,1158.0,436.45114,727.23754,0.77472,0.0,0.0,0.0,437.62512,717.02874,0.78919,17.56309,3.0,17.4669,78,80.0,87,16.0,12.58385,3.291115,-80.26666666666667
2026-02-06 22:20:00,876.04049,2404.0,762.0,1158.0,438.55493,729.36004,0.77638,0.0,0.0,0.0,438.29813,718.11688,0.78716,18.03728,3.0,18.25166,78,80.0,87,16.0,12.46862,3.3041943333333332,-80.26666666666667
2026-02-06 22:25:00,857.41201,2404.0,762.0,1158.0,431.97933,719.28874,0.7741,0.0,0.0,0.0,428.32827,705.618,0.78133,17.95202,3.0,19.03679,78,80.0,87,16.0,12.58587,3.317279833333333,-80.26666666666667
2026-02-06 22:30:00,834.32097,2404.0,762.0,1158.0,416.10868,698.27548,0.76977,0.0,0.0,0.0,417.32277,689.25323,0.78024,18.21391,3.0,20.0,78,80.0,87,15.00096,12.66183,3.3333333333333335,-80.250016
2026-02-06 22:35:00,828.52875,2404.0,762.0,1158.0,417.99279,701.18458,0.76934,0.0,0.0,0.0,414.00767,685.01274,0.78041,18.24454,3.0,21.63262,78,80.0,87,15.0,12.70494,3.3605436666666666,-80.25
2026-02-06 22:40:00,836.17494,2404.0,762.0,1158.0,418.94548,702.64126,0.76952,0.0,0.0,0.0,415.97847,687.04621,0.78291,17.88221,3.0,22.43559,78,80.0,87,15.0,12.75811,3.3739265,-80.25
2026-02-06 22:45:00,845.53196,2404.0,762.0,1158.0,424.18071,710.87019,0.77269,0.0,0.0,0.0,421.4819,694.27139,0.78434,18.56647,3.0,23.24379,78,80.0,87,15.0,12.92146,3.3873965,-80.25
2026-02-06 22:50:00,838.94031,2404.0,762.0,1158.0,420.84369,707.70862,0.76884,0.0,0.0,0.0,418.79809,691.9349,0.78301,18.6261,3.0,24.06543,78,80.0,87,14.03976,12.89458,3.4010905,-80.233996
2026-02-06 22:55:00,839.34599,2404.0,762.0,1158.0,421.36449,707.86368,0.76699,0.0,0.0,0.0,418.99763,692.92571,0.78239,17.83835,3.0,25.87344,78,80.0,87,14.0,12.84965,3.431224,-80.23333333333333
2026-02-06 23:00:00,832.73646,2404.0,762.0,1158.0,417.17497,703.23272,0.76495,0.0,0.0,0.0,416.08654,688.89171,0.78173,18.26937,3.0,26.69499,78,80.0,87,14.0,12.877,3.4449165,-80.23333333333333
2026-02-06 23:05:00,836.65255,2404.0,762.0,1158.0,419.36687,706.73622,0.76484,0.0,0.0,0.0,417.5115,689.93587,0.78155,17.58372,3.0,27.50399,78,80.0,87,14.0,12.87597,3.4583998333333335,-80.23333333333333
2026-02-06 23:10:00,834.06728,2404.0,762.0,1158.0,417.25749,703.36252,0.76651,0.0,0.0,0.0,415.99716,688.5076,0.78298,17.41309,3.0,28.32603,78,80.0,87,13.10003,12.97587,3.4721005,-80.21833383333333
2026-02-06 23:15:00,824.68373,2404.0,762.0,1159.0,413.10608,698.48086,0.76196,0.0,0.0,0.0,412.40788,684.67515,0.77904,17.18684,3.0,30.0,78,80.0,87,13.0,12.95103,3.5,-80.21666666666667
2026-02-06 23:20:00,831.30677,2404.0,762.0,1159.0,414.85566,699.20799,0.7667,0.0,0.0,0.0,415.50783,688.3237,0.78069,18.33427,3.0,30.97129,78,80.0,87,13.0,12.67581,3.516188166666667,-80.21666666666667
2026-02-06 23:25:00,843.07584,2404.0,762.0,1159.0,420.85034,705.58243,0.77101,0.0,0.0,0.0,420.38217,692.48523,0.78548,17.20026,3.0,31.76949,78,80.0,87,13.0,12.71276,3.5294915,-80.21666666666667
2026-02-06 23:30:00,855.69844,2404.0,762.0,1159.0,428.06025,717.51891,0.77101,0.0,0.0,0.0,430.47274,705.41646,0.78534,17.08254,3.0,32.58352,78,80.0,87,12.31698,12.83753,3.5430586666666666,-80.205283
2026-02-06 23:35:00,828.90649,2404.0,762.0,1159.0,412.40926,697.51984,0.7648,0.0,0.0,0.0,416.41122,684.91597,0.78405,17.30032,3.0,34.19492,78,80.0,87,12.0,12.57573,3.5699153333333333,-80.2
